pulseheight,counts_ch_A,counts_ch_B
370.0147058823529,1,0
372.92647058823525,0,0
375.8382352941176,0,0
378.75,0,0
381.6617647058823,0,0
384.5735294117647,0,0
387.4852941176471,0,0
390.3970588235294,0,0
393.3088235294117,0,0
396.22058823529414,0,0
399.13235294117646,0,0
402.0441176470588,0,0
404.95588235294116,0,0
407.86764705882354,0,0
410.77941176470586,0,0
413.6911764705882,0,0
416.6029411764706,0,0
419.5147058823529,0,0
422.42647058823525,0,0
425.3382352941176,0,0
428.25,0,0
431.1617647058823,0,0
434.0735294117647,0,0
436.9852941176471,0,0
439.8970588235294,0,0
442.8088235294117,0,0
445.7205882352941,0,0
448.63235294117646,0,0
451.5441176470588,0,0
454.45588235294116,0,0
457.36764705882354,0,0
460.27941176470586,0,0
463.1911764705882,0,0
466.1029411764706,0,0
469.0147058823529,0,0
471.92647058823525,0,0
474.8382352941176,0,0
477.75,0,0
480.6617647058823,0,0
483.5735294117647,0,0
486.4852941176471,0,0
489.3970588235294,0,0
492.3088235294117,0,0
495.2205882352941,0,0
498.13235294117646,0,0
501.0441176470588,0,0
503.95588235294116,0,0
506.86764705882354,0,0
509.77941176470586,0,0
512.6911764705882,0,0
515.6029411764705,0,0
518.5147058823529,0,0
521.4264705882354,0,0
524.3382352941176,0,0
527.25,0,0
530.1617647058823,0,0
533.0735294117646,0,0
535.9852941176471,0,0
538.8970588235294,0,0
541.8088235294117,0,0
544.7205882352941,0,0
547.6323529411764,0,0
550.5441176470588,0,0
553.4558823529412,0,0
556.3676470588234,0,0
559.2794117647059,0,0
562.1911764705883,0,0
565.1029411764705,0,0
568.0147058823529,0,0
570.9264705882354,0,0
573.8382352941176,0,0
576.75,0,0
579.6617647058823,0,0
582.5735294117646,0,0
585.4852941176471,0,0
588.3970588235294,0,0
591.3088235294117,0,0
594.2205882352941,0,0
597.1323529411764,0,0
600.0441176470588,0,0
602.9558823529412,0,0
605.8676470588234,0,0
608.7794117647059,0,0
611.6911764705883,0,0
614.6029411764705,0,0
617.5147058823529,0,0
620.4264705882354,0,0
623.3382352941176,0,0
626.25,0,0
629.1617647058823,0,0
632.0735294117646,0,0
634.9852941176471,0,0
637.8970588235294,0,0
640.8088235294117,0,0
643.7205882352941,0,0
646.6323529411764,0,0
649.5441176470588,0,0
652.4558823529412,0,0
655.3676470588234,0,0
658.2794117647059,0,0
661.1911764705883,0,0
664.1029411764705,0,0
667.0147058823529,0,0
669.9264705882354,0,0
672.8382352941176,0,0
675.75,0,0
678.6617647058823,0,0
681.5735294117646,0,0
684.4852941176471,0,0
687.3970588235294,0,0
690.3088235294117,0,0
693.2205882352941,0,0
696.1323529411764,0,0
699.0441176470588,0,0
701.9558823529412,0,0
704.8676470588234,0,0
707.7794117647059,0,0
710.6911764705883,0,0
713.6029411764705,0,0
716.5147058823529,0,0
719.4264705882352,0,0
722.3382352941176,0,0
725.25,0,0
728.1617647058823,0,0
731.0735294117646,0,0
733.9852941176471,0,0
736.8970588235294,0,0
739.8088235294117,0,0
742.7205882352941,0,0
745.6323529411764,0,0
748.5441176470588,0,0
